StartTime,ServiceName,AllocatedCPU,HealthyHosts,CPUAverage
1535341920,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,16.78
1535267580,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,25.95
1535318460,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,9.70
1535305740,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,1.68
1535271660,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,29.36
1535284380,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,29.07
1535322540,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,9.27
1535335260,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,13.53
1535268360,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,23.68
1535306520,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,1.75
1535319240,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,7.99
1535275620,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,31.35
1535288340,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,17.48
1535339220,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,18.81
1535326500,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,10.86
1535272320,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,31.55
1535292420,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,8.97
1535323200,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,9.07
1535310480,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,3.53
1535283900,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,33.46
1535271180,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,26.59
1535305140,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,2.21
1535343300,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,16.54
1535276400,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,32.08
1535334780,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,12.17
1535322060,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,8.63
1535267880,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,25.82
1535289120,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,17.11
1535341080,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,18.15
1535287980,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,18.39
1535300700,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,3.62
1535338860,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,16.38
1535306880,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,1.68
1535294160,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,7.53
1535345040,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,16.96
1535304660,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,2.70
1535291940,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,11.78
1535272800,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,27.56
1535310960,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,2.13
1535342820,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,16.31
1535302440,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,2.21
1535289720,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,13.56
1535323680,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,10.00
1535270580,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,30.70
1535308740,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,2.49
1535340600,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,16.97
1535278740,Production-VideoService-EcsService-USF6L3YULH6I,2000,2,0.00
1535270460,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535273640,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535276820,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535280000,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535346780,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,3.35
1535304300,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535307480,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535310660,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535313840,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535329740,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,7.92
1535332920,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535336100,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535339280,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535278620,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535304060,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535281800,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535284980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535288160,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535261580,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535307240,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535310420,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535313600,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535264760,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,4,0.06
1535267940,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535271120,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535344260,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.13
1535308200,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535314560,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535337900,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535265720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535272080,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535342040,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535312220,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535318580,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535269740,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535276100,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535337660,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,1.72
1535344020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,9.22
1535295180,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535301540,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535316360,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535273880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,4,0.08
1535341800,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535322720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535299320,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535280240,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535305680,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535269500,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535275860,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535345820,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,5.66
1535303340,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535312880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535338320,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535328780,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,6.52
1535274600,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535277780,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535277660,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535308440,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535311620,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535303100,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535333880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,5,18.71
1535337060,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535287200,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535260620,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535312640,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535270160,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535346480,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535336940,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,4.28
1535282760,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535285940,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535311380,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535268900,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535283720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535311260,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535345220,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,1.05
1535309160,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535268780,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535336700,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,4.62
1535266680,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535294220,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535343000,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535321760,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535279280,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535304720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535344980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535319540,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535302500,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535277060,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535317320,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535268540,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535274840,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535342760,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,84.94
1535300280,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535344860,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.84
1535279040,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535302380,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535275800,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.10
1535340540,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,1.57
1535327820,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535301240,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535278980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535282160,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535304420,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535307600,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535279880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535305320,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535283060,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,4,0.08
1535286240,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,5,0.07
1535308500,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535311680,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535272380,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535335980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,3,0.22
1535309400,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535312580,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535334840,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.15
1535338020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535341200,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535315760,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535316660,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535342160,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535267820,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535342100,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535293260,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535280540,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535314440,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535305980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,5,0.07
1535339880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.44
1535269860,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535320800,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535346240,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.26
1535346180,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.37
1535267640,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535274000,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535343960,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535273940,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535314140,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535278080,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535271720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,4,0.07
1535301420,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535339580,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535326860,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535278020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535303460,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535285280,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535276760,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535279940,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,3,0.07
1535310720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535271420,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535302200,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535305380,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535335020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535314800,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535306280,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535340240,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.60
1535280840,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,6,0.09
1535284020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535309460,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535318880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535266860,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535279580,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535310360,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,5,0.07
1535313540,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535344320,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,106.32
1535292300,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535305020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535335800,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535338980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535319840,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,1,0.08
1535311320,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535345280,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.27
1535336760,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535317620,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535343060,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.12
1535273040,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535315400,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535340840,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535270820,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535313180,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535277120,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535300460,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535338620,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535268600,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535325900,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535344920,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535274900,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535281200,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535272680,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535306640,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535284320,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535260920,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535264100,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535267280,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535334060,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,1.99
1535342460,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.80
1535299980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535277720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535280900,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535284080,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535345640,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535308380,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535311560,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535314740,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535317920,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535265900,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535294520,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535297700,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535300880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535280660,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535283840,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535274300,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535277480,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535278440,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535284800,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535314500,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535333580,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535312280,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535318640,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535341980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.19
1535299500,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535331300,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.10
1535346120,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.27
1535307900,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535314260,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535335440,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,1.06
1535265420,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535329080,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535273820,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535280180,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535318400,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535312040,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535263140,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535277960,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535345880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.06
1535333100,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535278920,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535341500,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,2.85
1535282100,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535261880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535299020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535283120,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535265060,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535316960,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535307420,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535264940,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535299920,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535278680,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535281860,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535346600,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,7.88
1535282880,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.10
1535273340,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535312520,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535315700,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535295480,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535298660,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535332620,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.35
1535316720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535313480,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535281620,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535296440,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535317680,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535341020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,2.04
1535298540,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535279400,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535315460,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535306940,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535313240,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535334480,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,1.00
1535264460,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535272860,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535317440,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535332260,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.10
1535315220,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535283360,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535330040,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,13.08
1535332140,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,26.82
1535281140,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,3,0.08
1535266320,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535313000,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535331000,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.49
1535334180,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535337360,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535343720,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.29
1535298060,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535310780,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535309640,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535312820,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535316000,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535276700,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.09
1535263980,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535262840,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535281920,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535266020,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535269200,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
1535275560,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535278740,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.08
1535331660,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.16
1535279640,Staging-ImageProxy-EcsService-11J98A2RMU04A,1000,2,0.07
